data_coleta,id,nome,preco_original,preco_atual,preco_pix,desconto_pct,avaliacao,num_avaliacoes,disponivel,fabricante,categoria,garantia,frete_gratis,url
2026-04-16,878470,Memória DDR5 AMD Expo CL30 32GB 6000mhz G.SKILL Trident Z5 Neo RGB (2x16gb) F5-6000j3038f16gx2-tz5nr,0.0,5262.89,4999.75,5,0,0,True,G.skill,Hardware/Memória RAM/DDR 5/6000MHz,Sem Garantia,True,https://www.kabum.com.br/produto/878470/memoria-ddr5-expo-amd-32gb-6000mhz-cl30-g-skill-trident-z5-neo-rgb-2x16gb-f5-6000j3038f16gx2-tz5nr
2026-04-16,184065,"Memória Kingston, 8GB, 2666MHz, DDR4, Para Notebook - KVR26S19S6-8.",0.0,579.0,579.0,0,0,0,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/184065/memoria-kingston-8gb-2666mhz-ddr4-para-notebook-kvr26s19s6-8
2026-04-16,398870,Memoria 16gb Ddr4 3600 Cl18 1.35V Desktop Fury Beast KF436C18BB/16 Kingston,0.0,1199.9,1199.9,0,5,1,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/398870/memoria-16gb-ddr4-3600-cl18-1-35v-desktop-fury-beast-kf436c18bb-16-kingston
2026-04-16,382771,"Memória RAM Corsair Vengeance RGB, 32GB (2x16GB), 6200MHz, DDR5, CL36, Preto - CMH32GX5M2B6200C36",6823.52,6823.52,5799.99,15,5,54,True,Corsair,Hardware/Memória RAM/DDR 5/6200MHz,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/382771/memoria-ram-corsair-vengeance-rgb-32gb-2x16gb-6200mhz-ddr5-cl36-preto-cmh32gx5m2b6200c36
2026-04-16,452733,"Memória RAM Kingston Fury Beast, 128GB (4x32GB), 5600MHz, DDR5, CL40,para Intel XMP, Preto - KF556C40BBK4-128",14705.76,14705.76,12499.9,15,5,4,True,Kingston,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/452733/memoria-ram-kingston-fury-beast-128gb-4x32gb-5600mhz-ddr5-cl40-para-intel-xmp-preto-kf556c40bbk4-128
2026-04-16,101657,"Memória RAM Corsair Vengeance LPX, 16GB, 2666MHz, DDR4, CL16, Preto - CMK16GX4M1A2666C16",0.0,1257.64,1068.99,15,5,73,True,Corsair,Hardware/Memória RAM/DDR 4,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/101657/memoria-ram-corsair-vengeance-lpx-16gb-2666mhz-ddr4-cl16-preto-cmk16gx4m1a2666c16
2026-04-16,528843,"Memória RAM Para Notebook Adata XPG, 16GB, 2666MHz, DDR4, CL19 - AD4S266616G19-SGN",0.0,1399.88,1189.9,15,5,6,True,Adata,Hardware/Memória RAM/DDR 4,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/528843/memoria-ram-para-notebook-adata-xpg-16gb-2666mhz-ddr4-cl19-ad4s266616g19-sgn
2026-04-16,286773,"Memória RAM Corsair Vengeance, 32GB (2x16GB), 5200MHz, DDR5, CL40, para Intel XMP, Preto - CMK32GX5M2B5200C40",4334.11,4334.11,3683.99,15,4,63,True,Corsair,Hardware/Memória RAM/DDR 5,2 anos de garantia (3 meses de garantia legal + 21 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/286773/memoria-ram-corsair-vengeance-32gb-2x16gb-5200mhz-ddr5-cl40-para-intel-xmp-preto-cmk32gx5m2b5200c40
2026-04-16,872591,Memória Ram Ddr3 P/ Notebook 4gb Kingston,0.0,89.0,89.0,0,0,0,True,Kingston,Hardware/Memória RAM/DDR 3/1333 Mhz PC10666,Sem Garantia,False,https://www.kabum.com.br/produto/872591/memoria-ram-ddr3-p-notebook-4gb-kingston
2026-04-16,1021960,"Memória Para Notebook 8GB Fnx, Ddr5, 4200mhz - Fnx42s46bs8/8GB",0.0,524.6,498.37,5,0,0,True,Fnx,Hardware/Memória RAM/DDR 5,Sem Garantia,True,https://www.kabum.com.br/produto/1021960/memoria-para-notebook-8gb-fnx-ddr5-4200mhz-fnx42s46bs8-8gb
2026-04-16,391568,"Memória Kingston SODIMM, 32GB, 3200MHz, DDR4 - KVR32S22D8/32",0.0,1938.0,1782.96,8,0,0,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/391568/memoria-kingston-sodimm-32gb-3200mhz-ddr4-kvr32s22d8-32
2026-04-16,991820,Memória Ram Notebook Kingston Fury Impact 8GB 4800mhz Ddr5,0.0,1679.99,1629.59,3,0,0,True,Kingston,Hardware/Memória RAM/DDR 5/4800MHz,Sem Garantia,True,https://www.kabum.com.br/produto/991820/memoria-ram-notebook-kingston-fury-impact-8gb-4800mhz-ddr5
2026-04-16,1003166,Memoria Desktop Samsung 4gb 1rx8 Ddr4 PC4-2133p 1.2v Oem M378a5143,0.0,240.0,228.0,5,0,0,True,Samsung,Hardware/Memória RAM/DDR 4/2133MHz,Sem Garantia,True,https://www.kabum.com.br/produto/1003166/memoria-desktop-samsung-4gb-1rx8-ddr4-pc4-2133p-1-2v-oem-m378a5143
2026-04-16,995948,Memoria Notebook   8GB Ddr4 2666 Cl 17 1.2v Sodimm NbDDR482666 Macroway,0.0,506.25,445.5,12,0,0,True,Macroway,Hardware/Memória RAM/DDR 4/2666MHz,Sem Garantia,False,https://www.kabum.com.br/produto/995948/memoria-notebook-8gb-ddr4-2666-cl-17-1-2v-sodimm-nbddr482666-macroway
2026-04-16,993220,Memoria 32gb Ddr4 Para Dell T430 T630 R430 R530 R630 R730,0.0,2399.0,2279.05,5,0,0,True,Outros,Hardware/Memória RAM/DDR 4/2400MHz,Sem Garantia,False,https://www.kabum.com.br/produto/993220/memoria-32gb-ddr4-para-dell-t430-t630-r430-r530-r630-r730
2026-04-16,89620,"Memória RAM Corsair Vengeance LPX 16GB, 2400MHz, DDR4, CL14, Preto - CMK16GX4M1A2400C14",0.0,1529.4,1299.99,15,5,23,True,Corsair,Hardware/Memória RAM/DDR 4,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/89620/memoria-ram-corsair-vengeance-lpx-16gb-2400mhz-ddr4-cl14-preto-cmk16gx4m1a2400c14
2026-04-16,886339,Memória Ram 8GB Ddr3 1333mhz 10600r Para Dell Precision,0.0,315.0,315.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3/1333 Mhz PC10666,Sem Garantia,True,https://www.kabum.com.br/produto/886339/memoria-ram-8gb-ddr3-1333mhz-10600r-para-dell-precision
2026-04-16,952171,Memória Ram 8GB Ddr4 2133mhz Ecc Hp Proliant Ml30  Ml10  Dl20 Gen9,0.0,759.0,759.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/2133MHz,Sem Garantia,True,https://www.kabum.com.br/produto/952171/memoria-ram-8gb-ddr4-2133mhz-ecc-hp-proliant-ml30-ml10-dl20-gen9
2026-04-16,456812,"Memória Para Notebook Kingston Fury Impact, 16GB DDR5, 4800mhz, Cl38 - Kf548s38ib-16",0.0,1699.0,1563.08,8,1,1,True,Kingston,Hardware/Memória RAM/DDR 5,Sem Garantia,False,https://www.kabum.com.br/produto/456812/memoria-para-notebook-kingston-fury-impact-16gb-ddr5-4800mhz-cl38-kf548s38ib-16
2026-04-16,886345,Memória Ram 8GB Ddr3 Dell Poweredge T410 T610 T320 T420 T620,0.0,315.0,315.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3/1333 Mhz PC10666,Sem Garantia,True,https://www.kabum.com.br/produto/886345/memoria-ram-8gb-ddr3-dell-poweredge-t410-t610-t320-t420-t620
2026-04-16,1004809,Memoria De Desktop Sk Hynix 4gb 1rx8 Ddr4 PC4 2133 Mhz 1.2v Oem  Hma451u6,0.0,220.0,209.0,5,5,1,True,SK HYNIX,Hardware/Memória RAM/DDR 4,Sem Garantia,True,https://www.kabum.com.br/produto/1004809/memoria-de-desktop-sk-hynix-4gb-1rx8-ddr4-pc4-2133-mhz-1-2v-oem-hma451u6
2026-04-16,175260,"Memória RAM Kingston 4GB, 2666MHz, DDR4, CL19 - KVR26N19S6/4",0.0,461.25,392.06,15,5,1,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/175260/memoria-ram-kingston-4gb-2666mhz-ddr4-cl19-kvr26n19s6-4
2026-04-16,110930,"Memória RAM para Notebook Corsair Vengeance, 32GB (2x16GB), 2666MHz, DDR4, CL18, Preto - CMSX32GX4M2A2666C18",0.0,3198.81,2718.99,15,5,26,True,Corsair,Hardware/Memória RAM/DDR 4,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/110930/memoria-ram-para-notebook-corsair-vengeance-32gb-2x16gb-2666mhz-ddr4-cl18-preto-cmsx32gx4m2a2666c18
2026-04-16,527242,"Memoria  Kingston, 16GB DDR4, 2400mhz - Kvr24n17s8/16",0.0,999.0,999.0,0,5,1,True,Kingston,Hardware/Memória RAM/DDR 4/2400MHz,Sem Garantia,False,https://www.kabum.com.br/produto/527242/memoria-kingston-16gb-ddr4-2400mhz-kvr24n17s8-16
2026-04-16,903778,Memoria  8GB Ddr4 3200 Cl 22 1.2v Desktop Udimm Sgm8gl3200cl22d Sgmax,0.0,498.24,448.42,10,0,0,True,Outros,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/903778/memoria-8gb-ddr4-3200-cl-22-1-2v-desktop-udimm-sgm8gl3200cl22d-sgmax
2026-04-16,886334,"Memória Ram 8GB Ddr3 1333mhz 10600r Servidores Hp, Ibm, Dell",0.0,315.0,315.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 3/1333 Mhz PC10666,Sem Garantia,True,https://www.kabum.com.br/produto/886334/memoria-ram-8gb-ddr3-1333mhz-10600r-servidores-hp-ibm-dell
2026-04-16,943844,"Memória XPG Spectrix D35G, 8GB, RGB, DDR4, 3200 Mhz, CL16, Preto - AX4U32008G16A-SBKD35G",0.0,1564.42,1329.76,15,5,62,True,XPG,Hardware/Memória RAM/DDR 4/3200MHz,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/943844/memoria-xpg-spectrix-d35g-8gb-rgb-ddr4-3200-mhz-cl16-preto-ax4u32008g16a-sbkd35g
2026-04-16,382756,"Memória RAM para Notebook Corsair Vengeance, 16GB, 4800MHz, DDR5, CL40, Preto  - CMSX16GX5M1A4800C40",2294.11,2294.11,1949.99,15,4,56,True,Corsair,Hardware/Memória RAM/4800MHz/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/382756/memoria-ram-para-notebook-corsair-vengeance-16gb-4800mhz-ddr5-cl40-preto-cmsx16gx5m1a4800c40
2026-04-16,988584,"Memória RAM Corsair Vengeance, RGB, 16GB (2x8GB), 5200MHz, DDR5, CL40, Intel XMP, Preto - CMH16GX5M2B5200C40",2696.66,2696.66,2426.99,10,5,1,True,Corsair,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/988584/memoria-ram-corsair-vengeance-rgb-16gb-2x8gb-5200mhz-ddr5-cl40-intel-xmp-preto-cmh16gx5m2b5200c40
2026-04-16,219820,"Memória Kingston DIMM, 8GB, 1600MHz, DDR3, 1.35V, 2RX8, Para Desktop - KCP3L16ND/8",0.0,824.0,642.72,22,0,0,True,Kingston,Hardware/Memória RAM/DDR 3,Sem Garantia,True,https://www.kabum.com.br/produto/219820/memoria-kingston-dimm-8gb-1600mhz-ddr3-1-35v-2rx8-para-desktop-kcp3l16nd-8
2026-04-16,532716,"Memória Dale7, 8GB, 3200Mhz, DDR4, Desktop, 1.2v",0.0,462.89,462.89,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/532716/memoria-dale7-8gb-3200mhz-ddr4-desktop-1-2v
2026-04-16,642726,Memória Ram Ddr4 8GB 3200mhz (notebook) - Patriot Signature,0.0,787.19,724.21,8,0,0,True,Patriot,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/642726/memoria-ram-ddr4-8gb-3200mhz-notebook-patriot-signature
2026-04-16,385266,"Memória RAM Corsair Vengeance para AMD, 32GB (2x16GB), 5200MHz, DDR5, C40, Preto - CMK32GX5M2B5200Z40",4823.52,4823.52,4099.99,15,5,48,True,Corsair,Hardware/Memória RAM/DDR 5,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/385266/memoria-ram-corsair-vengeance-para-amd-32gb-2x16gb-5200mhz-ddr5-c40-preto-cmk32gx5m2b5200z40
2026-04-16,89940,"Memória RAM Corsair Vengeance LPX, 8GB, 2666MHz, DDR4, CL16, Preto - CMK8GX4M1A2666C16",0.0,711.75,604.99,15,5,454,True,Corsair,Hardware/Memória RAM/DDR 4,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/89940/memoria-ram-corsair-vengeance-lpx-8gb-2666mhz-ddr4-cl16-preto-cmk8gx4m1a2666c16
2026-04-16,110984,"Memória RAM Corsair, 8GB (2x4GB), 1333MHz, DDR3, CL9 - CMV8GX3M2A1333C9",375.28,375.28,318.99,15,5,9,True,Corsair,Hardware/Memória RAM/DDR 3,1 ano de garantia (3 meses de garantia legal + 9 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/110984/memoria-ram-corsair-8gb-2x4gb-1333mhz-ddr3-cl9-cmv8gx3m2a1333c9
2026-04-16,988585,"Memória RAM Corsair Vengeance, 32GB (2x16GB), 6000MHz, DDR5, CL38, Intel XMP, Preto - CMK32GX5M2B6000C38",5541.1,5541.1,4986.99,10,0,0,True,Corsair,Hardware/Memória RAM/DDR 5/6000MHz,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/988585/memoria-ram-corsair-vengeance-32gb-2x16gb-6000mhz-ddr5-cl38-intel-xmp-preto-cmk32gx5m2b6000c38
2026-04-16,89621,"Memória RAM Corsair Vengeance LPX, 16GB, 2400MHz, DDR4, CL16, Preto - CMK16GX4M1A2400C16",0.0,1599.99,1359.99,15,5,93,True,Corsair,Hardware/Memória RAM/DDR 4/2400MHz,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/89621/memoria-ram-corsair-vengeance-lpx-16gb-2400mhz-ddr4-cl16-preto-cmk16gx4m1a2400c16
2026-04-16,110769,"Memória RAM Corsair Vengeance LPX 16GB (2x8GB), 2400Mhz, DDR4 CL16 Black - CMK16GX4M2A2400C16",0.0,1682.34,1429.99,15,5,44,True,Corsair,Hardware/Memória RAM/DDR 4/2400MHz,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/110769/memoria-ram-corsair-vengeance-lpx-16gb-2x8gb-2400mhz-ddr4-cl16-black-cmk16gx4m2a2400c16
2026-04-16,984830,Memoria Ram Ddr4 16gb 3200mhz RGB Dissipador Westgatte,0.0,1089.0,1034.55,5,0,0,True,Outros,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/984830/memoria-ram-ddr4-16gb-3200mhz-rgb-dissipador-westgatte
2026-04-16,993628,Memoria 32gb Ddr4 Ecc Para Dell R430 R530 R630 R730 R830 R930,0.0,2399.0,2399.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/2400MHz,Sem Garantia,True,https://www.kabum.com.br/produto/993628/memoria-32gb-ddr4-para-hp-dl120-dl160-dl180-dl360-g9
2026-04-16,985088,Memoria 16gb Ddr4 Para Hp Proliant Dl20 Ml30 G9,0.0,1399.0,1399.0,0,0,0,True,Outros,Hardware/Memória RAM/DDR 4/2666MHz,Sem Garantia,True,https://www.kabum.com.br/produto/985088/memoria-16gb-ddr4-para-hp-proliant-dl20-ml30-g9
2026-04-16,467707,"Memória Hyperx Fury Gamer DDR3, 8GB, 1866Mhz",0.0,299.9,269.91,10,5,3,True,Hyperx,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/467707/memoria-hyperx-fury-gamer-ddr3-8gb-1866mhz
2026-04-16,526379,"Memória RAM Corsair Dominator Titanium, RGB, 32GB (2x16GB), 6600MHz, DDR5, CL34, para Intel XMP, Preto - CMP32GX5M2X6600C32",0.0,7447.05,6329.99,15,4,3,True,Corsair,Hardware/Memória RAM/DDR 5,10 anos de garantia (3 meses de garantia legal + 117 meses de garantia contratual junto ao fabricante),False,https://www.kabum.com.br/produto/526379/memoria-ram-corsair-dominator-titanium-rgb-32gb-2x16gb-6600mhz-ddr5-cl34-para-intel-xmp-preto-cmp32gx5m2x6600c32
2026-04-16,219814,"Memória RAM de 4GB SODIMM DDR4 2666Mhz 1,2V 1Rx16 para notebook - KVR26S19S6/4",0.0,423.75,360.19,15,0,0,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/219814/memoria-kingston-2666mhz-ddr4-para-notebook-kvr26s19s6-4
2026-04-16,640904,Memoria 8GB Brazil PC Ddr3 1600mhz Bpc1600d3cl11/8g,0.0,232.0,190.24,18,0,0,True,Brazil PC,Hardware/Memória RAM/DDR 3,Sem Garantia,True,https://www.kabum.com.br/produto/640904/memoria-8gb-brazil-pc-ddr3-1600mhz-bpc1600d3cl11-8g
2026-04-16,542153,"Memoria Ram Notebook Westgatte, 8GB, 1600Mhz, DDR3",0.0,220.0,198.0,10,0,0,True,Outros,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/542153/memoria-ram-notebook-westgatte-8gb-1600mhz-ddr3
2026-04-16,338571,"Memória Para Notebook ADATA 8GB, 3200MHz, DDR4, CL22 - AD4S32008G22-SGN",0.0,660.0,541.2,18,5,8,True,Adata,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,True,https://www.kabum.com.br/produto/338571/memoria-para-notebook-adata-8gb-3200mhz-ddr4-cl22-ad4s32008g22-sgn
2026-04-16,174081,"Memória Kingston, 8GB, 2400MHz, DDR4, CL17 - KVR24S17S8/8",0.0,911.25,774.56,15,5,4,True,Kingston,Hardware/Memória RAM/DDR 4/2400MHz,Sem Garantia,False,https://www.kabum.com.br/produto/174081/memoria-kingston-8gb-2400mhz-ddr4-cl17-kvr24s17s8-8
2026-04-16,911225,"Memória Kingston Ddr3 8GB, 1600mhz, PC3-12800, Cl11, 1.5v, 240-pin Dimm - Kvr16n11/8",0.0,222.73,202.68,9,0,0,True,Kingston,Hardware/Memória RAM/DDR 3,Sem Garantia,True,https://www.kabum.com.br/produto/911225/memoria-kingston-ddr3-8gb-1600mhz-pc3-12800-cl11-1-5v-240-pin-dimm-kvr16n11-8
2026-04-16,498399,"Memória Hp Enterprise, 32GB, 3200MHz, DDR4, Servidor - P21674-001",0.0,2560.37,2560.37,0,0,0,True,Hp,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/498399/memoria-hp-enterprise-32gb-3200mhz-ddr4-servidor-p21674-001
2026-04-16,870902,Memória DDR5 EXPO AMD 32GB 6000mhz CL26 G.Skill Trident Z5 Royal Neo RGB (2x16gb) F5-6000J2636G16GX2-TR5NS,0.0,6840.99,6498.94,5,0,0,True,G.skill,Hardware/Memória RAM/DDR 5/6000MHz,Sem Garantia,True,https://www.kabum.com.br/produto/870902/memoria-ddr5-expo-amd-32gb-6000mhz-cl28-g-skill-trident-z5-royal-neo-rgb-2x16gb-f5-6000j2836g16gx2-tr5ns
2026-04-16,581066,"Memória Kingston 32GB, 5600Mhz, DDR5, Fury Beast - Kf556c40bb-32",0.0,3499.0,3219.08,8,0,0,True,Kingston,Hardware/Memória RAM/DDR 5,Sem Garantia,False,https://www.kabum.com.br/produto/581066/memoria-kingston-32gb-5600mhz-ddr5-fury-beast-kf556c40bb-32
2026-04-16,276041,"Memória Kingston Fury Beast, RGB, 8GB, 3200MHz, DDR4, CL16 - KF432C16BBA/8",0.0,732.5,732.5,0,4,6,True,Kingston,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/276041/memoria-kingston-fury-beast-rgb-8gb-3200mhz-ddr4-cl16-kf432c16bba-8
2026-04-16,174054,"Memória Kingston, 4GB, 1600MHz, DDR3, Para Notebook, Low Voltage",0.0,99.99,89.99,10,0,0,True,Kingston,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/174054/memoria-kingston-4gb-1600mhz-ddr3-para-notebook-low-voltage
2026-04-16,512397,"Memória Gamer Xpg Spectrix D35g 16GB, RGB, DDR4, 3200 Mhz, Branco - Ax4u320016g16a-swhd35g",0.0,1305.0,1044.0,20,5,4,True,XPG,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/512397/memoria-gamer-xpg-spectrix-d35g-16gb-rgb-ddr4-3200-mhz-branco-ax4u320016g16a-swhd35g
2026-04-16,1027226,"Mem?ria Kingston Fury Beast, RGB, 16gb, 6800mhz, Ddr5, Preto - Kf568c34bbea/16",0.0,2043.68,2043.68,0,0,0,True,Kingston,Hardware/Memória RAM/DDR 5/6200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/1027226/mem-ria-kingston-fury-beast-rgb-16gb-6800mhz-ddr5-preto-kf568c34bbea-16
2026-04-16,694261,"Memória Hiksemi Armor, 8GB, Ddr4, 3200mhz, 1.35v, Desktop - Black - Hsc408u32d2",873.75,873.75,742.69,15,0,0,True,Hiksemi,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/694261/memoria-hiksemi-armor-8gb-ddr4-3200mhz-1-35v-desktop-black-hsc408u32d2
2026-04-16,467662,"Memória Crucial, 8GB, 1600mhz, DDR3L, 1.35v",0.0,299.9,299.9,0,0,0,True,Crucial,Hardware/Memória RAM/DDR 3/1600 Mhz PC12800,Sem Garantia,False,https://www.kabum.com.br/produto/467662/memoria-crucial-8gb-1600mhz-ddr3l-1-35v
2026-04-16,564708,Memória Rise Mode Z Series 8GB DDR4 3200Mhz - RM-D4-8G-3200ZW,0.0,796.9,717.21,10,0,0,True,Rise Mode,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/564708/memoria-rise-mode-z-8gb-3200mhz-ddr4-cl16-branco-rm-d4-8g-3200zw
2026-04-16,520063,"Memória Ram Desktop Gamer Ddr4 16Gb, 2400mhz - Hyperx Fury",0.0,1149.9,1092.41,5,0,0,True,Hyperx,Hardware/Memória RAM/DDR 4/2400MHz,Sem Garantia,False,https://www.kabum.com.br/produto/520063/memoria-ram-desktop-gamer-ddr4-16gb-2400mhz-hyperx-fury
2026-04-16,460582,"Memória Gamer Kingston Fury Beast, 8GB, DDR5, 5600MHz, CL40 - Kf556c40bb-8",0.0,1199.0,1103.08,8,0,0,True,Kingston,Hardware/Memória RAM/DDR 5,Sem Garantia,False,https://www.kabum.com.br/produto/460582/memoria-gamer-kingston-fury-beast-8gb-ddr5-5600mhz-cl40-kf556c40bb-8
2026-04-16,679465,"Memória Kingston Futy Impact, 16gb, Ddr5, 5600mhz, 1.1v, Cl 40, Notebook - Black - Kf556s40ib-16",0.0,1859.0,1766.05,5,0,0,True,Kingston,Hardware/Memória RAM/DDR 5,Sem Garantia,True,https://www.kabum.com.br/produto/679465/memoria-kingston-futy-impact-16gb-ddr5-5600mhz-1-1v-cl-40-notebook-black-kf556s40ib-16
2026-04-16,776412,Memoria Desktop Ddr3 8GB Kingston 1600mhz Kvr16n11/8,0.0,196.9,190.99,3,5,1,True,Kingston,Hardware/Memória RAM/DDR 3,Sem Garantia,False,https://www.kabum.com.br/produto/776412/memoria-desktop-ddr3-8gb-kingston-1600mhz-kvr16n11-8
2026-04-16,906069,Memória Ram Kingston 16gb Ddr4 3200mhz Kvr26n19s8/16 Dimm – Desktop,0.0,1999.9,1899.91,5,0,0,True,Kingston,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,True,https://www.kabum.com.br/produto/906069/memoria-ram-kingston-16gb-ddr4-2666mhz-kvr26n19s8-16-dimm-desktop
2026-04-16,184790,"Memória Corsair Value Select, 8GB, 2133MHz, DDR4, Para Notebook - CMSO8GX4M1A2133C15 2111.",0.0,564.0,564.0,0,5,2,True,Corsair,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/184790/memoria-corsair-value-select-8gb-2133mhz-ddr4-para-notebook-cmso8gx4m1a2133c15-2111-
2026-04-16,907376,Memoria Notebook   8GB Ddr4 2666 Cl19 1.2v Soddim Sgm8gl2666cl19nb Sgmax,0.0,473.14,425.83,10,0,0,True,Outros,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/907376/memoria-notebook-8gb-ddr4-2666-cl19-1-2v-soddim-sgm8gl2666cl19nb-sgmax
2026-04-16,462486,"Memoria Kingston Fury Beast RGB, 32GB, DDR5, 5200mhz 1.25v Black Desktop - KF552C40BBA-32",0.0,3779.91,3401.92,10,0,0,True,Kingston,Hardware/Memória RAM/DDR 5,Sem Garantia,False,https://www.kabum.com.br/produto/462486/memoria-kingston-fury-beast-rgb-32gb-ddr5-5200mhz-1-25v-black-desktop-kf552c40bba-32
2026-04-16,685854,"Memória Kingston Fury Impact, 32gb, Ddr5, 5600mhz, 1.1v, Cl40, Notebook - Black - Kf556s40ib-32",0.0,3381.0,3381.0,0,0,0,True,Kingston,Hardware/Memória RAM/DDR 5,Sem Garantia,False,https://www.kabum.com.br/produto/685854/memoria-kingston-fury-impact-32gb-ddr5-5600mhz-1-1v-cl40-notebook-black-kf556s40ib-32
2026-04-16,988509,Memoria Desktop Ddr4 8GB 3200mhz Husky Impulse Hrm001083222pt,0.0,749.99,674.99,10,0,0,True,Husky,Hardware/Memória RAM/DDR 4/2666MHz,Sem Garantia,True,https://www.kabum.com.br/produto/988509/memoria-desktop-ddr4-8gb-3200mhz-husky-impulse-hrm001083222pt
2026-04-16,724819,Memória Para Notebook 16gb Kingston Kvr56s46bs8-16 5600mhz,0.0,1748.75,1486.44,15,0,0,True,Kingston,Hardware/Memória RAM/DDR 5,Sem Garantia,False,https://www.kabum.com.br/produto/724819/memoria-para-notebook-16gb-kingston-kvr56s46bs8-16-5600mhz
2026-04-16,406693,"Memória Ram Para Notebook Crucial, 16GB, 3200MHz, DDR4 - CT16G4SFRA32A",0.0,1199.9,1079.91,10,5,4,True,Crucial,Hardware/Memória RAM/DDR 4,Sem Garantia,False,https://www.kabum.com.br/produto/406693/memoria-ram-para-notebook-crucial-16gb-3200mhz-ddr4-ct16g4sfra32a
2026-04-16,507883,"Memória Kingston Fury Beast, 8GB, 3200MHZ, DDR4, RGB, PRETO - KF432C16BB2A/8",937.22,937.22,862.24,8,5,3,True,Kingston,Hardware/Memória RAM/DDR 4/3200MHz,Sem Garantia,False,https://www.kabum.com.br/produto/507883/memoria-kingston-fury-beast-8gb-3200mhz-ddr4-rgb-preto-kf432c16bb2a-8
